tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
788546595159732224,93a00b4e2d4198865a35726aab0d5c1a4205301471411a85054b714b3b89c4a9,93a00b4e2d4198865a35726aab0d5c1a4205301471411a85054b714b3b89c4a9,93a00b4e2d4198865a35726aab0d5c1a4205301471411a85054b714b3b89c4a9,USA,Conservative #tcot #pjnet ReTweets ≠ Endorsement #GodBlessAmerica,,2127,2490,2014-05-30,en,en,"RT @randycaputo: Everyone in our government are liars, thieves, corrupted &amp; unAmerican. Time to #DrainTheSwamp Vote @realDonaldTrump https:…",2016-10-19 01:05,Twitter Web Client,,,788516918525165568,True,50495265,788542393566003200,absent,absent,0.0,0.0,0.0,0.0,[DrainTheSwamp],[],"[50495265, 25073877]",
768094609884971008,85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8,85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8,85fdb02196bb8c19d03a262e72132e5c8ec70bde25eaea167f012f0bc1becbf8,USA,ProBlack | Stoner | even jesus was stoned before receiving the throne | #BlackToLive | #BlackLivesMatter,,2883,2729,2013-06-13,en,en,RT @TalibKweli: I am happy Harris doesn't support Trump. But he still enables white supremacy w his islamophobia. Next. https://t.co/AArzRN…,2016-08-23 14:36,Twitter Web Client,,,768090251168477184,True,18511475,768090855043366912,absent,absent,0.0,0.0,0.0,0.0,[],[https://twitter.com/jayisarobot/status/768090251168477185],[18511475],
878611273398792192,2620614029,Philadelphia Online,PhiladelphiaON,"Philadelphia, PA","Breaking news, weather, traffic and more for Philadelphia and Pennsylvania. DM us anytime. RTs not endorsements",,18011,8888,2014-06-18,en,en,"CNN deletes, retracts story linking Trump and Russia https://t.co/XmZJTavx6P https://t.co/lI1jeIj7iD",2017-06-24 13:50,Twibble.io,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[http://www.philly.com/r?19=961&43=165761&44=430532343&32=3796&7=195202&40=http%3A%2F%2Fwww.philly.com%2Fphilly%2Fnews%2Fcnn-deletes-retracts-story-linking-trump-and-russia-20170624.html],,
838086822634872834,8773aaa8badf887f0702db4c5c8fe1e45ff82e35ce867539fd26e9dbf804b27f,8773aaa8badf887f0702db4c5c8fe1e45ff82e35ce867539fd26e9dbf804b27f,8773aaa8badf887f0702db4c5c8fe1e45ff82e35ce867539fd26e9dbf804b27f,USA,I attribute my success to this: I never gave or took any excuse.,,921,1163,2013-08-20,en,en,RT @ReignOfApril: Wiretap issued to determine collusion w/ Russian govt. Trump's taxes might show his business dealings w/ Russia. Therefor…,2017-03-04 18:00,Twitter Web Client,,,838063860649078784,True,119972954,838081502579683328,absent,absent,0.0,0.0,0.0,0.0,[],[],[119972954],
703323998445113344,4332740714,Gunslinger Girl,USA_Gunslinger,"Wisconsin, USA","Truth is strong, and sometime or other will prevail!",,44895,45382,2015-11-23,en,en,"Lying media and Rubio ad are telling that Trump's supporters are uneducated. Well, look at #NVcaucus results https://t.co/sZBNtoxDsK",2016-02-26 21:01,Twitter Web Client,,,,False,,,absent,absent,0.0,4.0,19.0,20.0,[NVcaucus],[],,
791385970549501952,4272870988,Pamela Moore,Pamela_Moore13,"Texas, USA",Southern. Conservative. Pro God. Anti Racism,,72121,42080,2015-11-25,en,en,"Hillary's #climateofhate:  ""F—k this flag"": Anti-Trump protester antagonizes vet daughter outside DC hotel opening https://t.co/2Q9p5VpiZw https://t.co/AQwBxVrtVG",2016-10-26 21:08,Twitter Web Client,,,,False,,,absent,absent,6.0,13.0,29.0,64.0,[climateofhate],[http://www.washingtonexaminer.com/article/2605662/],,
853103725564510209,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @realDonaldTrump: Required reading 4 success in politics &amp; life read @kimguilfoyle's book #MakingTheCase. Brilliant Advice !   http://t.…,2017-04-15 04:32,Twitter for Android,,,,True,25073877,604293365614657536,absent,absent,0.0,0.0,0.0,0.0,[MakingTheCase],[],"[25073877, 25101996]",
757278631852990464,48eb1158782d382f9f9bb2c3d99f118bd88eab0bf8ef4f6f4d44494c989ad766,48eb1158782d382f9f9bb2c3d99f118bd88eab0bf8ef4f6f4d44494c989ad766,48eb1158782d382f9f9bb2c3d99f118bd88eab0bf8ef4f6f4d44494c989ad766,,A silent American patriot who was awoken by Donald Trump’s call to Make America Great Again.,,2688,1377,2015-11-17,en,en,"President Obama's brother, Malik Obama, says he plans to vote for Donald Trump in November. https://t.co/4zY2NT2Wzq",2016-07-24 18:17,TweetDeck,,,,False,,,absent,absent,2.0,3.0,22.0,23.0,[],[],,
809104158032695296,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @TeamTrump: 'Rick Perry is the Perfect Choice for Energy Secretary' ✅Pro-energy ✅Pro-jobs ✅Proven results https://t.co/3yNz4KKBIw,2016-12-14 18:33,Twitter Web Client,,,,True,729676086632656900,809096401594580992,absent,absent,0.0,0.0,0.0,0.0,[],[http://www.forbes.com/sites/jamestaylor/2016/12/14/rick-perry-is-the-perfect-choice-for-energy-secretary/#90538c9137bc],[729676086632656900],
944880060854652929,3f00722ac9694402cd5f9e2545c4f1a2fb874b091851f43c9a9db3d38b1dc9d5,3f00722ac9694402cd5f9e2545c4f1a2fb874b091851f43c9a9db3d38b1dc9d5,3f00722ac9694402cd5f9e2545c4f1a2fb874b091851f43c9a9db3d38b1dc9d5,,,,0,9,2017-12-23,ru,en,"Stoking Fears, Trump Defied Bureaucracy to Advance Immigration Agenda https://t.co/2r2M0pQmjL",2017-12-24 10:38,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[https://nyti.ms/2DEB3Ds],,
745302657401782273,3c46bd68165bb49be66c657de7f09b1cbd130e65934abd29f5aec28e2a86d43d,3c46bd68165bb49be66c657de7f09b1cbd130e65934abd29f5aec28e2a86d43d,3c46bd68165bb49be66c657de7f09b1cbd130e65934abd29f5aec28e2a86d43d,Florida,Aquarius. Queen Bey Stan. Happily Taken. carefree black gyal ✨,,1018,1255,2013-08-07,en,en,RT @thehill: Prominent economist defends Trump on trade https://t.co/5LrcZWTUrl https://t.co/5VODiq7Wgu,2016-06-21 17:09,Twitter Web Client,,,,True,1917731,745299758856671232,absent,absent,0.0,0.0,0.0,0.0,[],[http://hill.cm/2pEWPC8],[1917731],
742394630348509184,8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e,8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e,8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e,USA,Black is my religion. If you buy me lipstick we go together #AllBlackEverything #WokeAF,,802,493,2013-09-15,en,en,RT @thedailybeast: Watch Ken Burns' anti-Trump speech at Stanford: https://t.co/xNzfed2NEy https://t.co/tJmmltJCMi,2016-06-13 16:34,Twitter Web Client,,,,True,16012783,742383159933865984,absent,absent,0.0,0.0,0.0,0.0,[],[http://thebea.st/1UO49Qw],[16012783],
784025845476257792,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,63df8aabe784aebc5674b36a34c14dae77bfaa89e1d9bafa5a485ed32f6e2834,USA,"Big Government=corruption, #NRA, Conservative, My Tweets=my personal opinions #GodBlessAmerica",,2229,2737,2014-07-04,en,en,RT @TrumpVolume: Congratulations #MikePence on job well done! Join https://t.co/Mj7KqKmpiE https://t.co/ksK2HvVgqw,2016-10-06 13:41,Twitter Web Client,,,783973611484880896,True,715259009561808896,784020096272437248,absent,absent,0.0,0.0,0.0,0.0,[MikePence],"[https://TheClub.ml, https://twitter.com/2589021392/status/784019289477033984]",[715259009561808896],
707576155176460288,2495567768,San Francisco Daily,DailySanFran,"San Francisco, CA","Follow for San Francisco's breaking news, special reports, entertainment and more from @DailySanFran",,22688,8375,2014-05-15,en,en,"Trump displays steak, water, wine to defend business record  #politics",2016-03-09 14:37,twitterfeed,,,,False,,,absent,absent,0.0,0.0,1.0,1.0,[politics],[],,
854909279987318784,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @SouthwellLeigh: Sooner or later we all sit down to a banquet of consequences.   #WomenForTrump #WednesdayWisdom #GodWins https://t.co/e…,2017-04-20 04:07,Twitter for Android,,,,True,780543746911776772,854821036046426112,absent,absent,0.0,0.0,0.0,0.0,"[WomenForTrump, WednesdayWisdom, GodWins]",[],[780543746911776772],
871956389232599041,2570631118,Politweecs,Politweecs,United States,Tweets and politics,,36094,20288,2014-05-29,en,en,Trump will not block ex-FBI chief Comey's testimony: White House https://t.co/ao5eKwrZ1L,2017-06-06 05:06,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[https://goo.gl/Cgp04s],,
728957755957104640,21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,USA,"Young (in spirit), Gifted and Black. Proud Progressive Woman. A Man Who Stands For Nothing Will Fall For Anything- Malcolm X (MY ADDITION) #MalcolmX #BLM",,1038,821,2013-08-15,en,en,RT @thehill: Election analyst flips 11 states toward Democrats due to Trump https://t.co/XLZ48qKia1 https://t.co/j11B7NnMYq,2016-05-07 14:40,Twitter Web Client,,,,True,1917731,728950533780811776,absent,absent,0.0,0.0,0.0,0.0,[],[http://hill.cm/EPLk1SY],[1917731],
628724700613509121,f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d,f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d,f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d,US,"Guardian of the Animals, Conservative, DIY'er, ninja #tcot",,1498,1642,2014-06-02,en,en,#TrumpBecause he’s not afraid of telling the truth @RealDonaldTrump,2015-08-05 00:30,Twitter Web Client,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[TrumpBecause],[],[25073877],
727854836541104128,cfe9315d7429aedb7f843a165185d91f0ae819e54026d8a22a4f6e539f5e9132,cfe9315d7429aedb7f843a165185d91f0ae819e54026d8a22a4f6e539f5e9132,cfe9315d7429aedb7f843a165185d91f0ae819e54026d8a22a4f6e539f5e9132,"USA, Atlanta","Life is a beautiful struggle. Seek enlightenment, not hate #BlackToLive",,1009,879,2013-09-07,en,en,"RT @POLITICOMag: .@realDonaldTrump is “a spiteful, petulant and gleeful mouthpiece for the lizard brain,” writes @page88 https://t.co/XB9Kr…",2016-05-04 13:38,Twitter Web Client,,,,True,1548489476,727840200911630336,absent,absent,0.0,0.0,0.0,0.0,[],[http://politi.co/24p5Iz3],"[1548489476, 4282171, 25073877]",
825724761430962176,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,,"I live by the creed God, family, country. I'm a #BlueLives family. #lnyhbt #tcot #Israel #ccot #PJNET #policeLivesMatter",,2018,1952,2015-03-10,en,en,RT @TEN_GOP: Watching this hurricane of Leftist hysteria I wish I could vote for Trump again right now!  #MuslimBan #StopPresidentBannon,2017-01-29 15:18,Twitter Web Client,,,,True,4224729994,825696765412253696,absent,absent,0.0,0.0,0.0,0.0,"[MuslimBan, StopPresidentBannon]",[],[4224729994],
806326236322484224,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @perfectsliders: Wisconsin #Recount Day6  Trump 880,796  (53.2%) Clinton 775,887 (46.8%)  #ElectionDay Trump 1,404,440 (50.4%) Clinton 1…",2016-12-07 02:35,Twitter for Android,,,,True,55312746,806326064767270912,absent,absent,0.0,0.0,0.0,0.0,"[Recount, ElectionDay]",[],[55312746],
791081192309133312,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,.@realDonaldTrump has been saying the #ObamaCare facts for years!  #ObamacareFail https://t.co/wJMCMp1v6t,2016-10-26 00:57,Twitter for Android,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"[ObamaCare, ObamacareFail]",[https://youtu.be/NwHrBlOAA6I],[25073877],
926233715960958976,905514350684844036,Jemisha,JemiSHaaaZzz,United States,"Teacher, Reader, Writer, Resister. #Resistance RESPECT LOVE LOYALTY",,16006,12636,2017-09-06,en,en,For ten whole minutes the world was at peace when Trump's Twitter account was gone..,2017-11-02 23:45,Twitter Web Client,,,,False,,,absent,absent,0.0,2.0,52.0,15.0,[],[],,
919278405870170112,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @NewtTrump: VIDEO: Judicial Watch just caught the FBI hiding 30 Lynch-Clinton tarmac meeting documents! https://t.co/dIJwb6hIAo,2017-10-14 19:07,Twitter for Android,,,,True,313024334,918868839093489664,absent,absent,0.0,0.0,0.0,0.0,[],[https://www.pscp.tv/w/bK-EtzFheWpWZ1BST3pHRXB8MUJSS2p5Z1BuRVJ4d4Xpb29ElCZ8A7CJgTzfoMPgfvzJwKO-2mFPy9hPBl_9],[313024334],
771173988475166725,4224729994,Tennessee,TEN_GOP,,"Unofficial Twitter of Tennessee Republicans. Covering breaking news, national politics, foreign policy and more. #MAGA #2A",,147767,74664,2015-11-19,en,en,"Trump: ""You cannot obtain legal status...by illegally entering our country"" #TrumpAZ https://t.co/D8N4ksjF02",2016-09-01 02:33,TweetDeck,,,,False,,,absent,absent,9.0,8.0,255.0,205.0,[TrumpAZ],[],,
852427849365467136,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @JohnKStahlUSA: 'Trump must hang': Fresno State vows to 'review' professor's comments. Colleges are sick. #tcot #ccot #gop #maga https:/…,2017-04-13 07:46,Twitter for Android,,,,True,4236806414,852368278198509568,absent,absent,0.0,0.0,0.0,0.0,"[tcot, ccot, gop, maga]",[],[4236806414],
848692385521573889,db869cae844d0785bd135d4dbca97a219364751938a945f899d590521778f081,db869cae844d0785bd135d4dbca97a219364751938a945f899d590521778f081,db869cae844d0785bd135d4dbca97a219364751938a945f899d590521778f081,USA,Pissed off patriot. #2A supporter #tcot #WakeUpAmerica,,1467,1527,2014-06-07,en,en,"RT @Conservatexian: News post: ""Ras Baraka, Sanctuary City Mayor: Trump Trying To Make Us ‘Fugitive Slave Catchers’…"" https://t.co/Ct6heS3e…",2017-04-03 00:23,Twitter Web Client,,,,True,905019768,848689372262277120,absent,absent,0.0,0.0,0.0,0.0,[],[],[905019768],
808805756111912960,5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08,5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08,5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08,USA,"stand 4 conservatism, patriotism & optimism: Don't Take My Lemonade Stand & Obama 2012 Slogans.Protect our Kids! #WakeUpAmerica",,2271,2938,2014-05-30,en,en,RT @roycan79: 'KARMA' GOT KRISTOL --&gt; #NeverTrump Bill Kristol OUT as Editor-in-Chief of the FAILING “Weekly Standard” Magazine https://t.c…,2016-12-13 22:48,Twitter Web Client,,,,True,1499268588,808770127860760576,absent,absent,0.0,0.0,0.0,0.0,[NeverTrump],[],[1499268588],
656144593067622400,2912754262,Pigeon Today,PigeonToday,United States,"America’s Weakest Primetime Lineup Anywhere! Follow Merica's #1 cable news network, delivering you breaking news, insightful analysis, and must-see memes.",http://t.co/h5ZYn94UBQ,32347,21336,2014-12-09,en,en,"@realDonaldTrump @FallonTonight Nice cap, Bruce! Be proud!",2015-10-19 16:27,Twitter Web Client,656144381993463808,25073877,,False,,,absent,absent,0.0,1.0,37.0,13.0,[],[],"[19777398, 25073877]",
797532216284901376,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,fde230643125950bccce743024f20fedababd6aa5e00791bfa35543b9ed37169,,"I live by the creed God, family, country. I'm a #BlueLives family. #lnyhbt #tcot #Israel #ccot #PJNET #policeLivesMatter",,2018,1952,2015-03-10,en,en,"RT @PoliticalShort: Dear Liberals, Elections have consequences, and at the end of the day, @realDonaldTrump won. He's our 45th President, d…",2016-11-12 20:11,Twitter Web Client,,,,True,247981000,797521755573080064,absent,absent,0.0,0.0,0.0,0.0,[],[],"[247981000, 25073877]",
785749510869823489,2532611755,Kathie,KathieMrr,Atlanta,"Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring",,6709,5606,2014-05-29,en,en,Donald Trump wouldn't send 1.7 billion to a country with nuclear capabilities that supports terrorism. #KenBoneFacts https://t.co/f9PCnvVe1q,2016-10-11 07:50,Twitter Web Client,,,,False,,,absent,absent,0.0,1.0,1.0,0.0,[KenBoneFacts],[],,
784202881603743746,5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,5788d958456ab731e042dfff6d344829c158409c1c0911d79a5de12b0a72ced1,America,"stand 4 conservatism, patriotism & optimism. Protect our Kids! #WakeUpAmerica",,724,1361,2013-08-20,en,en,RT @andersonDrLJA: #NeverTrumpers DO YOU REALLY UNDERSTAND THAT THE ONLY ALTERNATIVE TO #TRIUMP IS THE MOST CORRUPT FEMALE IN THE USA? http…,2016-10-07 01:25,Twitter Web Client,,,,True,2316246829,783331255890825216,absent,absent,0.0,0.0,0.0,0.0,"[NeverTrumpers, TRIUMP]",[],[2316246829],
713444350118739968,2753338899,San Antonio Top News,SanAntoTopNews,"City of San Antonio, TX","San Antonio top news and stories, powered 24/7",,25528,7904,2014-08-28,en,en,"As Trump, Cruz face off over wives, National Enquirer claims Cruz had 5 extramarital affairs  #local #news",2016-03-25 19:16,twitterfeed,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"[local, news]",[],,
896930013211009026,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,4f098d47613d423b734cbbd4355f1a455e1ed7721ddc10d3a3d823c9ce9fe607,Estados Unidos,??#POTUS #MASA #MAGA #Patriots pls READ RT Civil War is Here #Constitution #Republic #Freedom #NRA #Justice #Veteran #DTS #TermLimits DM-Call me dear ur blockd,https://t.co/4srF9ALSJp,269,969,2017-08-08,es,en,Patrici89635327 POTUS How about some Duct tape!😂🤣😂 for the #looneyleft and #FakeNewsMedia need it!😂🤣😂🤣 #TrumpArmy… https://t.co/GfCurPxJ3n,2017-08-14 03:02,IFTTT,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,"[looneyleft, FakeNewsMedia, TrumpArmy]",[https://twitter.com/i/web/status/896929508674195456],,
856143646680387584,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @YoungDems4Trump: 🇫🇷French voters are taking to the polls under heightened security due to threat of Radical Islamic Terror. https://t.c…,2017-04-23 13:52,POTUSADJT Bot,,,,True,3498448812,856131072332939264,absent,absent,0.0,0.0,0.0,0.0,[],[],[3498448812],
758961300164612097,2882331822,Jenna Abrams,Jenn_Abrams,USA,"Calm down, I'm not pro-Trump. I am pro-common sense. Any offers/ideas/questions? DM or email me jennnabrams@gmail.com (Yes, there are 3 Ns)",https://t.co/ZXoG0JPLdf,79152,22607,2014-10-29,en,en,"Donald Trump was the golden ticket for the Democratic party to steal the presidency, so why did they choose cyanide for the nomination?",2016-07-29 09:44,Twitter Web Client,,,,False,,,absent,absent,0.0,10.0,38.0,11.0,[],[],,
847122902847754240,8da5d23207d302647d84c4f38e4c9c48b199d9aa1cb0549940629a68b50b16cf,8da5d23207d302647d84c4f38e4c9c48b199d9aa1cb0549940629a68b50b16cf,8da5d23207d302647d84c4f38e4c9c48b199d9aa1cb0549940629a68b50b16cf,United States,"My patriotic heart beats red, white, & blue.Just a guy in one of those fly over states! #2A",,2755,3378,2013-08-20,en,en,RT @westieTX: White House Staff to Boycott Correspondents Dinner in 'Solidarity' With President Trump https://t.co/jqVRgu5e0N,2017-03-29 16:26,Twitter Web Client,,,,True,882784867,847120078940356608,absent,absent,0.0,0.0,0.0,0.0,[],[http://www.thegatewaypundit.com/2017/03/white-house-staff-boycott-correspondents-dinner-solidarity-president-trump/],[882784867],
928376902825394176,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,"RT @peaceandjoy101: Let me introduce you to the Leader of the World @realDonaldTrump - Seoul, South Korea https://t.co/QUGDkWnq71",2017-11-08 21:41,Twitter for Android,,,,True,3309041036,928088432915525632,absent,absent,0.0,0.0,0.0,0.0,[],[],"[25073877, 3309041036]",
785646900515000321,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,cfb0d237487ebe3520cb83bd82df903c9c7afd5a60acba8a3576bc3ca9346467,USA,"Wife, Mother, Patriot, Friend",,2969,2398,2013-08-17,en,en,"RT @Dleather25_: If you're voting for Trump this November, Retweet this tweet, follow everyone who retweets, let's spread the message!#Make…",2016-10-11 01:03,Twitter Web Client,,,,True,1965074286,753780602185322496,absent,absent,0.0,0.0,0.0,0.0,[],[],[1965074286],
875060456796377089,4272870988,Pamela Moore,Pamela_Moore13,"Texas, USA",Southern. Conservative. Pro God. Anti Racism,,72121,42080,2015-11-25,en,en,RT @PrisonPlanet: The media has been signalling to crazies that Trump is illegitimate for months. This was entirely predictable. Blood on t…,2017-06-14 18:40,Twitter Web Client,,,,True,18643437,874970581569081344,absent,absent,0.0,0.0,0.0,0.0,[],[],[18643437],
806567818137399296,2753146444,Cleveland Online,OnlineCleveland,"City of Cleveland, USA","Breaking news, weather, traffic and more for Cleveland. DM us anytime. RTs not endorsements",,19351,8207,2014-08-28,en,en,"For Trump: Kinder words for immigrants, one new Cabinet pick https://t.co/tSR5T1f9gu https://t.co/Dod9wWrCXh",2016-12-07 18:35,Twibble.io,,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[http://www.cleveland19.com/story/33993300/for-trump-kinder-words-for-immigrants-one-new-cabinet-pick],,
914503165537644549,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,a95a911dd6ae864c48ed062cdbe75e5c28dbe0cf57c6db3fa9dd53b654ee9845,United States,No more #HappyHolidays shit!!! It's #MerryChristmas!!!!! #BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump,https://t.co/XFnhCqCWBy,2748,265,2016-06-15,en,en,RT @tonyspam: #SCHUMER Is lying about Trump saying he won't build wall so as to encourage more illegals to come &amp; get into DACA. BUT  WALL…,2017-10-01 14:51,POTUSADJT Bot,,,,True,88558972,914377768409825152,absent,absent,0.0,0.0,0.0,0.0,[SCHUMER],[],[88558972],
